Tab ID,ClientID,Type,Mouse X,Mouse Y,TimeStamp
5563756,5563756,movement,1293,153,1699549693884
5563756,5563756,movement,1276,153,1699549693902
5563756,5563756,movement,1263,152,1699549693918
5563756,5563756,movement,1127,238,1699549699622
5563756,5563756,movement,1124,258,1699549699631
5563756,5563756,movement,1117,298,1699549699645
5563756,5563756,movement,1103,413,1699549699662
5563756,5563756,movement,1099,447,1699549699667
5563756,5563756,movement,1096,489,1699549699689
5563756,5563756,movement,1093,556,1699549699707
5563756,5563756,movement,1092,564,1699549699721
5563756,5563756,movement,1091,581,1699549699738
5563756,5563756,movement,1090,589,1699549699753
5563756,5563756,movement,1090,590,1699549699924
5563756,5563756,movement,1086,597,1699549699935
5563756,5563756,movement,1076,613,1699549699959
5563756,5563756,movement,1066,631,1699549699972
5563756,5563756,movement,1047,665,1699549699990
5563756,5563756,movement,1027,699,1699549700006
5563756,5563756,movement,1008,729,1699549700020
5563756,5563756,movement,989,755,1699549700038
5563756,5563756,movement,969,781,1699549700055
5563756,5563756,movement,957,799,1699549700070
5563756,5563756,movement,951,812,1699549700087
5563756,5563756,movement,950,814,1699549700120
5563756,5563756,movement,949,821,1699549700121
5563756,5563756,movement,949,821,1699549700246
5563756,5563756,movement,951,821,1699549700255
5563756,5563756,movement,952,821,1699549700267
5563756,5563756,movement,955,825,1699549700284
5563756,5563756,movement,956,826,1699549700293
5563756,5563756,movement,876,823,1699549701110
5563756,5563756,movement,886,792,1699549701145
5563756,5563756,movement,902,756,1699549701157
5563756,5563756,movement,917,726,1699549701173
5563756,5563756,movement,931,694,1699549701184
5563756,5563756,movement,945,663,1699549701205
5563756,5563756,movement,956,638,1699549701222
5563756,5563756,movement,963,624,1699549701234
5563756,5563756,movement,969,614,1699549701254
5563756,5563756,movement,973,606,1699549701271
5563756,5563756,movement,977,602,1699549701288
5563756,5563756,movement,979,601,1699549701300
5563756,5563756,movement,979,601,1699549775544
5563756,5563756,movement,979,602,1699549775554
5563756,5563756,movement,979,603,1699549775570
5563756,5563756,movement,979,605,1699549775590
5563756,5563756,movement,979,606,1699549775602
5563756,5563756,movement,979,608,1699549775619
5563756,5563756,movement,979,609,1699549775635
5563756,5563756,movement,979,610,1699549775652
5563756,5563756,movement,979,612,1699549775669
5563756,5563756,movement,979,612,1699549775685
5563756,5563756,movement,979,613,1699549775704
5563756,5563756,movement,979,614,1699549775718
5563756,5563756,movement,979,614,1699549775735
5563756,5563756,movement,979,615,1699549775752
5563756,5563756,movement,979,615,1699549775777
5563756,5563756,movement,979,615,1699549775834
5563756,5563756,movement,979,615,1699549775929
5563756,5563756,movement,979,615,1699549775966
5563756,5563756,movement,979,616,1699549775986
5563756,5563756,movement,979,616,1699549776002
5563756,5563756,movement,979,616,1699549776020
5563756,5563756,movement,979,616,1699549776037
5563756,5563756,movement,979,617,1699549776094
5563756,5563756,movement,979,617,1699549776286
5563756,5563756,movement,979,617,1699549776491
5563756,5563756,movement,978,617,1699549786327
5563756,5563756,movement,976,617,1699549786335
5563756,5563756,movement,972,612,1699549786352
5563756,5563756,movement,966,605,1699549786368
5563756,5563756,movement,959,596,1699549786392
5563756,5563756,movement,948,582,1699549786408
5563756,5563756,movement,942,573,1699549786419
5563756,5563756,movement,937,565,1699549786434
5563756,5563756,movement,934,558,1699549786454
5563756,5563756,movement,932,553,1699549786472
5563756,5563756,movement,930,546,1699549786485
5563756,5563756,movement,930,542,1699549786504
5563756,5563756,movement,930,537,1699549786518
5563756,5563756,movement,929,527,1699549786534
5563756,5563756,movement,926,521,1699549786554
5563756,5563756,movement,924,513,1699549786574
5563756,5563756,movement,922,504,1699549786585
5563756,5563756,movement,920,493,1699549786606
5563756,5563756,movement,918,478,1699549786621
5563756,5563756,movement,918,466,1699549786640
5563756,5563756,movement,918,458,1699549786655
5563756,5563756,movement,918,450,1699549786667
5563756,5563756,movement,918,446,1699549786684
5563756,5563756,movement,917,445,1699549786966
5563756,5563756,movement,916,443,1699549786977
5563756,5563756,movement,915,442,1699549786985
5563756,5563756,movement,912,438,1699549787002
5563756,5563756,movement,910,436,1699549787019
5563756,5563756,movement,909,434,1699549787035
5563756,5563756,movement,907,432,1699549787063
5563756,5563756,movement,906,431,1699549787068
5563756,5563756,movement,905,430,1699549787084
5563756,5563756,movement,904,429,1699549787101
5563756,5563756,movement,904,428,1699549787118
5563756,5563756,movement,904,428,1699549787134
5563756,5563756,movement,903,427,1699549787151
5563756,5563756,movement,903,427,1699549787168
5563756,5563756,movement,903,427,1699549787185
5563756,5563756,movement,903,427,1699549787225
5563756,5563756,movement,903,427,1699549787525
5563756,5563756,movement,903,427,1699549787540
5563756,5563756,movement,903,427,1699549787556
5563756,5563756,movement,903,428,1699549787580
5563756,5563756,movement,903,428,1699549787594
5563756,5563756,movement,903,428,1699549787610
5563756,5563756,movement,903,428,1699549787619
5563756,5563756,movement,903,429,1699549787635
